vertex,degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality
CP06-2333,2,0.0,0.0046220487,2.211204e-05,5.2467353e-19
CP06-2334,2,0.0,0.0046220487,2.211204e-05,5.2467353e-19
CP06-2332,2,0.0,0.0046220487,2.211204e-05,5.2467353e-19
Ho09-9118,7,6.254642670455723e-08,0.00462205,2.2111388e-05,1.1265148e-07
Ho09-9120,6,5.742797526409049e-08,0.00462205,2.2111388e-05,1.1265148e-07
CP86-0972,2,0.0,0.00462205,2.2110235e-05,5.3664967e-10
Ho06-0554,2,0.0,0.004622053,2.2110222e-05,1.1273605e-06
CP69-1052,5,1.2598592036283662e-07,0.004622053,2.2104805e-05,2.1542299e-10
CP71-1194,5,1.9938959212595364e-06,0.004622053,2.2104805e-05,2.1542299e-10
CP71-1240,128,1.6812604371807538e-05,0.004622053,2.2104805e-05,2.1542299e-10
HoCP96-0542,2,0.0,0.004622053,2.2103764e-05,2.3581143e-07
CP15-1846,2,0.0,0.00462205,2.2102882e-05,1.0810479e-06
HoL14-0837,2,0.0,0.004622053,2.2101198e-05,4.3291666e-06
HoCP17-0702,2,0.0,0.004622053,2.2100883e-05,6.972833e-06
HoCP17-0701,2,0.0,0.004622053,2.2100883e-05,6.972833e-06
Ho13-9117,2,0.0,0.004622053,2.20999e-05,7.7678815e-06
Ho72-0189,2,0.0,0.00462205,2.2098404e-05,9.871117e-12
CP92-1834,2,0.0,0.00462205,2.209519e-05,6.847947e-13
L84-0250,2,0.0,0.004622053,2.209477e-05,1.1038358e-11
L84-0238,3,1.6792471413396015e-08,0.004622053,2.209477e-05,1.1038358e-11
CP19-2479,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2481,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2478,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2482,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2483,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2484,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP19-2480,2,0.0,0.00462205,2.2094468e-05,1.0207977e-18
CP98-1773,2,0.0,0.0046220473,2.2089534e-05,2.8549596e-20
CP98-1774,2,0.0,0.0046220473,2.2089534e-05,2.8549596e-20
HoCP20-0533,2,0.0,0.004622053,2.2087517e-05,5.728272e-06
CP95-1774,2,0.0,0.0046220473,2.2087206e-05,2.8549596e-20
CPCL02-7373,2,0.0,0.0046220473,2.2083479e-05,2.8549596e-20
CPCL02-1708,2,0.0,0.0046220473,2.2083479e-05,2.8549596e-20
CPCL02-7553,2,0.0,0.0046220473,2.2083479e-05,2.8549596e-20
CPCL02-7552,2,0.0,0.0046220473,2.2083479e-05,2.8549596e-20
L15-0324,2,0.0,0.004622053,2.2083159e-05,1.5118334e-06
CP90-0942,2,0.0,0.00462205,2.2081114e-05,1.24501796e-08
L89-0095,2,0.0,0.004622053,2.2080232e-05,3.7686718e-08
CP92-1354,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1355,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1361,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1359,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1360,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1358,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1357,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP92-1356,2,0.0,0.00462205,2.2076809e-05,6.680484e-11
CP93-1012,2,0.0,0.004622053,2.2075745e-05,5.6089267e-08
CP93-1011,2,0.0,0.004622053,2.2075745e-05,5.6089267e-08
CP93-1010,2,0.0,0.004622053,2.2075745e-05,5.6089267e-08
CP93-1619,2,0.0,0.00462205,2.2075137e-05,3.2074987e-09
CP93-1674,2,0.0,0.00462205,2.2075137e-05,3.2074987e-09
CP93-1675,2,0.0,0.00462205,2.2075137e-05,3.2074987e-09
CP93-1618,2,0.0,0.00462205,2.2075137e-05,3.2074987e-09
CP14-2410,2,0.0,0.004622053,2.2075074e-05,1.4328843e-07
CP14-2409,2,0.0,0.004622053,2.2075074e-05,1.4328843e-07
CP14-2408,2,0.0,0.004622053,2.2075074e-05,1.4328843e-07
CP14-2411,2,0.0,0.004622053,2.2075074e-05,1.4328843e-07
CP15-1218,2,0.0,0.00462205,2.207304e-05,1.6452735e-07
CP15-1219,2,0.0,0.00462205,2.207304e-05,1.6452735e-07
CP15-1217,2,0.0,0.00462205,2.207304e-05,1.6452735e-07
CP07-2555,2,0.0,0.00462205,2.2072963e-05,7.0667585e-07
CP80-0320,2,0.0,0.004622053,2.2070588e-05,4.1192343e-09
CP80-0319,2,0.0,0.004622053,2.2070588e-05,4.1192343e-09
CP80-0311,2,0.0,0.004622053,2.2070588e-05,4.1192343e-09
CP80-0313,14,6.855801188976329e-07,0.004622053,2.2070588e-05,4.1192343e-09
CP80-0318,2,0.0,0.004622053,2.2070588e-05,4.1192343e-09
CP80-0317,2,0.0,0.004622053,2.2070588e-05,4.1192343e-09
CP09-2135,2,0.0,0.0046220487,2.2070264e-05,5.776701e-07
CP09-2136,2,0.0,0.0046220487,2.2070264e-05,5.776701e-07
CP09-2137,2,0.0,0.0046220487,2.2070264e-05,5.776701e-07
L01-0302,2,0.0,0.00462205,2.2070222e-05,2.0481547e-08
CP95-2023,2,0.0,0.004622053,2.2069107e-05,1.2814971e-07
CP96-1288,2,0.0,0.00462205,2.2066182e-05,1.2921042e-07
CP96-1287,2,0.0,0.00462205,2.2066182e-05,1.2921042e-07
CP96-1289,2,0.0,0.00462205,2.2066182e-05,1.2921042e-07
CP96-1292,2,0.0,0.00462205,2.2066182e-05,1.2921042e-07
CP96-1290,75,2.5255944819946308e-06,0.00462205,2.2066182e-05,1.2921042e-07
CP96-1291,2,0.0,0.00462205,2.2066182e-05,1.2921042e-07
CP11-1943,2,0.0,0.00462205,2.2066011e-05,3.529347e-06
CP11-1944,2,0.0,0.00462205,2.2066011e-05,3.529347e-06
CP07-2433,2,0.0,0.004622053,2.2064267e-05,8.712033e-07
CP07-2434,2,0.0,0.004622053,2.2064267e-05,8.712033e-07
CP11-1465,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP11-1467,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP02-2309,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP02-2311,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP11-1466,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP02-2313,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP02-2312,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP02-2310,2,0.0,0.00462205,2.2062884e-05,1.0207977e-18
CP19-2081,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP19-2079,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP19-2083,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP19-2082,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP19-2084,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP19-2080,2,0.0,0.004622053,2.2062155e-05,6.6205246e-07
CP96-1014,2,0.0,0.004622053,2.2061882e-05,7.6048906e-08
CP96-1015,2,0.0,0.004622053,2.2061882e-05,7.6048906e-08
L08-0089,2,0.0,0.00462205,2.2060725e-05,5.79422e-07
L17-0407,2,0.0,0.004622053,2.2057318e-05,9.324114e-07
L12-0210,2,0.0,0.004622053,2.2057318e-05,9.324114e-07
HoCP04-0830,2,0.0,0.004622053,2.205682e-05,6.276984e-07
L62-0069,5,4.510226503384729e-08,0.004622053,2.205484e-05,2.0362748e-11
L69-0044,2,0.0,0.004622053,2.2054517e-05,1.06250364e-11
L69-0042,2,0.0,0.004622053,2.2054517e-05,1.06250364e-11
L63-0216,4,2.2817333800162487e-08,0.004622053,2.2054517e-05,1.06250364e-11
CP12-2445,2,0.0,0.00462205,2.2054293e-05,8.5387745e-07
CP12-2443,2,0.0,0.00462205,2.2054293e-05,8.5387745e-07
CP12-2444,2,0.0,0.00462205,2.2054293e-05,8.5387745e-07
CP12-2447,2,0.0,0.00462205,2.2054293e-05,8.5387745e-07
CP12-2446,2,0.0,0.00462205,2.2054293e-05,8.5387745e-07
CP03-1201,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1337,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1336,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1196,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1202,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1199,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1200,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1197,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP03-1198,1,0.0,0.004619771,2.205405e-05,6.70596e-08
CP06-2913,2,0.0,0.0046220487,2.2051046e-05,6.997186e-08
CP06-2912,2,0.0,0.0046220487,2.2051046e-05,6.997186e-08
CP06-2914,2,0.0,0.0046220487,2.2051046e-05,6.997186e-08
CP06-2915,2,0.0,0.0046220487,2.2051046e-05,6.997186e-08
CP99-1966,2,0.0,0.004622053,2.2050974e-05,2.8361887e-07
CP00-1653,2,0.0,0.004622053,2.2050974e-05,2.8361887e-07
CP00-1652,2,0.0,0.004622053,2.2050974e-05,2.8361887e-07
CP00-1654,2,0.0,0.004622053,2.2050974e-05,2.8361887e-07
CP00-1655,2,0.0,0.004622053,2.2050974e-05,2.8361887e-07
CP13-1567,2,0.0,0.004622053,2.2050854e-05,1.5415712e-06
CP13-1568,2,0.0,0.004622053,2.2050854e-05,1.5415712e-06
CP10-2444,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CP10-2447,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CP10-2446,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CP10-2445,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CP10-2449,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CP10-2448,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
HoCP14-0829,2,0.0,0.004622053,2.2049322e-05,7.054072e-06
CPCL02-2296,2,0.0,0.0046220473,2.2047368e-05,2.8549596e-20
CP86-0900,2,0.0,0.004622053,2.2046634e-05,2.7841397e-08
CP09-2350,2,0.0,0.00462205,2.204609e-05,3.529347e-06
CP10-2163,2,0.0,0.00462205,2.204609e-05,3.529347e-06
CP10-2164,2,0.0,0.00462205,2.204609e-05,3.529347e-06
CP09-2349,2,0.0,0.00462205,2.204609e-05,3.529347e-06
L01-0299,35,1.326388087363739e-06,0.004622053,2.2044644e-05,2.5697634e-07
L01-0283,121,4.750020252686227e-06,0.004622053,2.2044644e-05,2.5697634e-07
CP17-1059,2,0.0,0.00462205,2.2044267e-05,6.8656586e-06
CP17-1060,2,0.0,0.00462205,2.2044267e-05,6.8656586e-06
CP15-1843,2,0.0,0.0046220473,2.2043778e-05,2.8549596e-20
CP11-1411,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1417,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1413,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1412,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1414,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1415,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP11-1416,2,0.0,0.0046220473,2.2042648e-05,2.8549596e-20
CP15-1842,2,0.0,0.00462205,2.2042123e-05,4.770687e-07
HoCP95-0965,2,0.0,0.004622053,2.204083e-05,1.5871546e-08
CPCL02-0123,2,0.0,0.0046220473,2.204076e-05,2.8549596e-20
L12-0199,2,0.0,0.004622053,2.2038083e-05,1.1758937e-06
L12-0206,2,0.0,0.004622053,2.2038083e-05,1.1758937e-06
CPCL02-6673,2,0.0,0.0046220473,2.2034752e-05,2.8549596e-20
CP01-1793,2,0.0,0.00462205,2.2033775e-05,5.0567985e-09
CP01-1803,2,0.0,0.00462205,2.2033775e-05,5.0567985e-09
CP03-2097,2,0.0,0.00462205,2.2033111e-05,4.8260343e-08
CP15-1844,2,0.0,0.0046220473,2.2032904e-05,2.8549596e-20
CP15-1845,2,0.0,0.0046220473,2.2032904e-05,2.8549596e-20
CP92-1322,2,0.0,0.00462205,2.2032413e-05,1.24501796e-08
HoCP18-0836,2,0.0,0.004622053,2.2030434e-05,6.94381e-06
CP06-2909,2,0.0,0.0046220487,2.2029908e-05,5.2467353e-19
CP06-2910,2,0.0,0.0046220487,2.2029908e-05,5.2467353e-19
CP07-1028,2,0.0,0.0046220487,2.2029908e-05,5.2467353e-19
CP07-1027,2,0.0,0.0046220487,2.2029908e-05,5.2467353e-19
CP13-1344,2,0.0,0.00462205,2.2029633e-05,3.1143085e-07
CP94-1327,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP94-1330,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP94-1326,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP94-1328,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP94-1329,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP93-1769,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
CP94-1325,2,0.0,0.0046220473,2.2028222e-05,2.8549596e-20
L10-0160,2,0.0,0.004622053,2.2027418e-05,1.5021632e-06
L05-0447,6,1.2302366769745277e-07,0.004622053,2.2027418e-05,1.5021632e-06
US60-8-3,5,6.289496923272964e-06,0.00462205,2.2024102e-05,1.0551041e-11
CL02-8151,3,3.878946941426875e-08,0.00462205,2.202112e-05,1.6452735e-07
CP07-2416,2,0.0,0.00462205,2.202112e-05,1.6452735e-07
CPCL02-1130,2,0.0,0.00462205,2.202112e-05,1.6452735e-07
CL02-8096,13,4.2668415289881523e-07,0.00462205,2.202112e-05,1.6452735e-07
CPCL02-1304,2,0.0,0.00462205,2.202112e-05,1.6452735e-07
CP07-2417,2,0.0,0.00462205,2.202112e-05,1.6452735e-07
CPCL02-0778,2,0.0,0.00462205,2.202112e-05,1.6452735e-07
CP15-1398,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1401,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1403,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1400,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1402,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1404,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP15-1399,2,0.0,0.004622053,2.2019287e-05,4.8875595e-06
CP11-1469,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP11-1471,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP11-1468,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP06-3054,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP11-1470,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP06-3053,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP15-1848,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP06-3050,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP06-3052,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
CP06-3051,2,0.0,0.00462205,2.2018163e-05,1.4986273e-07
Ho01-0031,2,0.0,0.00462205,2.2017892e-05,1.4772764e-10
Ho01-0032,2,0.0,0.00462205,2.2017892e-05,1.4772764e-10
L98-0186,2,0.0,0.004622053,2.2015902e-05,1.17438816e-07
L98-0181,2,0.0,0.004622053,2.2015902e-05,1.17438816e-07
L98-0185,2,0.0,0.004622053,2.2015902e-05,1.17438816e-07
HoCP99-0829,2,0.0,0.004622053,2.2014814e-05,1.1632687e-07
CP11-1941,2,0.0,0.0046220473,2.2014228e-05,2.8549596e-20
CP11-1942,2,0.0,0.0046220473,2.2014228e-05,2.8549596e-20
CP94-1483,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP94-1481,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP94-1482,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CPCL02-2758,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CPCL02-0630,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP94-1485,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP94-1484,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP07-1325,2,0.0,0.00462205,2.2013093e-05,3.2122006e-08
CP93-1757,2,0.0,0.00462205,2.2012573e-05,1.1540858e-09
L79-0031,2,0.0,0.004622053,2.2011942e-05,1.8650532e-09
CP19-2129,2,0.0,0.004622053,2.2007742e-05,1.3241049e-06
HoCP19-0963,2,0.0,0.004622053,2.200707e-05,1.187466e-05
L10-0166,2,0.0,0.004622053,2.2006228e-05,5.79422e-07
L10-0165,2,0.0,0.004622053,2.2006228e-05,5.79422e-07
Ho06-0560,5,7.347180996930547e-08,0.004622053,2.2006228e-05,5.79422e-07
CP15-1533,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1538,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1537,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1535,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1536,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP14-2005,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1532,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP14-2004,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1539,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP14-2006,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP15-1534,2,0.0,0.004622053,2.2004306e-05,2.3593644e-05
CP11-2138,2,0.0,0.004622053,2.2003842e-05,5.37959e-06
CP98-1570,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP98-1739,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP98-1568,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP98-1569,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP98-1740,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP98-1738,2,0.0,0.00462205,2.2002427e-05,2.3837226e-08
CP06-2726,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2729,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2713,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2728,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2715,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2716,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2714,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2712,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2717,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2711,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2727,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2730,2,0.0,0.00462205,2.200226e-05,1.4986273e-07
CP06-2621,2,0.0,0.0046220473,2.1998325e-05,2.8549596e-20
CP13-1936,2,0.0,0.0046220473,2.1998325e-05,2.8549596e-20
HoCP97-0653,2,0.0,0.004622053,2.1998267e-05,4.8214467e-08
CP11-1627,2,0.0,0.00462205,2.1997721e-05,6.508125e-08
CP11-1629,2,0.0,0.00462205,2.1997721e-05,6.508125e-08
HoCP03-0736,2,0.0,0.00462205,2.1997026e-05,1.159494e-07
CP11-2231,2,0.0,0.00462205,2.199514e-05,3.4842851e-06
CP10-2458,2,0.0,0.00462205,2.199514e-05,3.4842851e-06
CP10-2459,2,0.0,0.00462205,2.199514e-05,3.4842851e-06
CP07-1356,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP07-1352,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP07-1350,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP07-1351,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP07-1357,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP07-1345,2,0.0,0.0046220473,2.1994307e-05,2.8549596e-20
CP98-1533,2,0.0,0.0046220473,2.199279e-05,2.8549596e-20
CP98-1532,2,0.0,0.0046220473,2.199279e-05,2.8549596e-20
CP98-1531,2,0.0,0.0046220473,2.199279e-05,2.8549596e-20
L99-0243,2,0.0,0.004622053,2.199226e-05,3.444178e-08
CP19-1973,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1971,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1975,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1976,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1972,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1977,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP19-1974,2,0.0,0.00462205,2.1991136e-05,6.6205246e-07
CP09-1317,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP09-1316,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP09-1313,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP09-1315,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP08-1358,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP09-1314,2,0.0,0.00462205,2.1988044e-05,1.4328843e-07
CP90-0950,2,0.0,0.004622053,2.1987988e-05,8.143513e-09
CP90-0949,2,0.0,0.004622053,2.1987988e-05,8.143513e-09
CP94-2004,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
CP94-1883,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
CP94-2006,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
CP94-2008,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
CP94-2005,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
CP94-2007,2,0.0,0.0046220473,2.198605e-05,2.8549596e-20
L13-0249,2,0.0,0.004622053,2.1984511e-05,1.159494e-07
Ho06-9608,4,3.341217791330564e-08,0.004622053,2.1984511e-05,1.159494e-07
L09-0101,2,0.0,0.004622053,2.1984511e-05,1.159494e-07
CP11-2532,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP08-1561,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP02-2448,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP11-2533,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP11-2530,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP11-2534,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP11-2531,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP02-2449,2,0.0,0.00462205,2.1983615e-05,2.9430149e-08
CP03-1737,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-2086,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-1063,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP00-1018,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-2087,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-2085,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP00-1016,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP13-1998,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-2083,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP13-1997,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-1062,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-1736,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP13-1999,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP00-1017,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP03-2084,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
CP13-2000,2,0.0,0.00462205,2.1983176e-05,5.6956805e-12
L95-0469,2,0.0,0.004622053,2.198274e-05,3.176135e-07
L95-0468,2,0.0,0.004622053,2.198274e-05,3.176135e-07
L95-0467,2,0.0,0.004622053,2.198274e-05,3.176135e-07
HoCP22-734,2,0.0,0.004622053,2.1982292e-05,1.3228843e-05
CP96-1811,2,0.0,0.00462205,2.1981377e-05,1.2320122e-07
CP96-1810,2,0.0,0.00462205,2.1981377e-05,1.2320122e-07
CP96-1812,2,0.0,0.00462205,2.1981377e-05,1.2320122e-07
CP96-1809,2,0.0,0.00462205,2.1981377e-05,1.2320122e-07
CP96-1813,2,0.0,0.00462205,2.1981377e-05,1.2320122e-07
CL68-1336,3,1.0677027830752195e-06,0.004622053,2.1978167e-05,3.7235974e-12
L07-0073,2,0.0,0.004622053,2.1976393e-05,1.8306504e-06
L14-0264,2,0.0,0.004622053,2.1976393e-05,1.8306504e-06
CP62-0321,3,1.1515147946283832e-08,0.004622053,2.1975975e-05,6.585212e-12
CP03-1974,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP90-1653,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP98-2058,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP03-1212,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP03-1975,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP90-1654,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1187,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1188,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1190,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1191,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP03-1973,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP03-1213,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1192,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1186,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP03-1211,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
CP01-1189,1,0.0,0.0046197684,2.1974665e-05,1.4374625e-20
Ho08-9616,2,0.0,0.004622053,2.1971196e-05,9.342197e-07
HoCP08-0729,2,0.0,0.004622053,2.1971196e-05,9.342197e-07
CP93-1481,2,0.0,0.00462205,2.1970192e-05,1.0207977e-18
CP92-1907,2,0.0,0.00462205,2.1970192e-05,1.0207977e-18
CP92-1908,2,0.0,0.00462205,2.1970192e-05,1.0207977e-18
CP65-0357,434,8.726661326363683e-05,0.004622053,2.1969126e-05,2.0141428e-11
CP66-0320,2,0.0,0.004622053,2.1969126e-05,2.0141428e-11
CP66-0315,13,7.11914890416665e-06,0.004622053,2.1969126e-05,2.0141428e-11
CP66-0316,2,0.0,0.004622053,2.1969126e-05,2.0141428e-11
CP66-0321,5,4.1527549399233976e-08,0.004622053,2.1969126e-05,2.0141428e-11
Ho17-0748,2,0.0,0.004622053,2.1966393e-05,1.35616665e-05
CP92-1864,2,0.0,0.00462205,2.196613e-05,6.504106e-08
CP95-1882,2,0.0,0.00462205,2.196613e-05,6.504106e-08
CP95-1881,2,0.0,0.00462205,2.196613e-05,6.504106e-08
CP95-1880,2,0.0,0.00462205,2.196613e-05,6.504106e-08
LCP85-0382,2,0.0,0.004622053,2.196494e-05,2.9012213e-09
