katz_centrality,vertex
0.00462205,CP00-2097
0.0046220473,CP94-1401
0.0046220473,CP17-4218
0.00462205,CP07-1451
0.004622053,CP03-2417
0.004622053,CP18-1744
0.00462205,CP16-1626
0.004622053,CP09-1409
0.00462205,CP03-2057
0.004622053,HoCP13-0728
0.00462205,CPCL02-0382
0.004622053,CP18-4263
0.00462205,CP12-2410
0.0046220473,CPCL14-4114
0.004622053,CP62-0251
0.00462205,CP97-1755
0.00462205,CP15-1738
0.00462205,CP94-1956
0.00462205,CP14-2255
0.0046220473,CP11-1437
0.0046220473,CP10-1067
0.004622053,CP91-1406
0.0046220473,CP99-1356
0.00462205,CP93-1172
0.004622053,Ho18-9254
0.004622053,CP19-1824
0.004622053,CP14-1814
0.004622053,L01-0288
0.004622053,CP04-1776
0.004622053,CP16-2407
0.0046220473,CP13-2277
0.004622053,CP14-1674
0.00462205,CP17-1512
0.004622053,CPCL06-3445
0.00462205,CP12-1948
0.004622053,CP75-0631
0.00462205,CP90-1347
0.0046220473,CP09-1467
0.00462205,CP98-1402
0.00462205,CP06-2630
0.0046220473,CP93-1737
0.004622053,CP15-1690
0.00462205,CP07-2527
0.00462205,CP94-1136
0.004622053,CP03-1880
0.004622053,CP14-1934
0.004622053,L94-0443
0.0046220473,CP18-4043
0.00462205,CP03-1635
0.00462205,CP09-1691
0.0046220473,CP10-1514
0.0046220473,CP05-1447
0.004622053,L04-0415
0.0046220473,POJ0234
0.0046220473,CPCL14-4029
0.004622053,CP15-1931
0.0046220473,CP13-1943
0.0046220473,CP97-1296
0.0046220473,CP11-1966
0.004622053,CP02-1985
0.00462205,CP97-1818
0.004622053,HoCP96-0503
0.00462205,CP97-1920
0.0046220487,CP09-1839
0.00462205,CP12-1711
0.00462205,CP16-4188
0.004622053,CP07-1492
0.004622053,Ho06-0548
0.004622053,CP18-4904
0.004622053,CP15-1727
0.0046220473,CP95-1406
0.004622053,CP96-1282
0.00462205,CP13-1935
0.004622053,CP02-2584
0.00462205,CPCL06-3163
0.00462205,CP19-1719
0.00462205,CP19-1415
0.004622053,L88-0030
0.00462205,CP15-2381
0.004622053,CP04-1248
0.004622053,CP02-1518
0.004622053,CP03-2412
0.004622053,Ho19-9322
0.00462205,CP14-2024
0.004622053,CP16-2131
0.004622053,US92-0011
0.004622053,CP02-1726
0.00462205,CP94-1900
0.0046220473,CP01-1033
0.00462205,CP16-4652
0.00462205,CP09-2191
0.00462205,CP03-1412
0.00462205,CP10-2387
0.004622053,CP17-2300
0.00462205,CPCL06-3536
0.00462205,CP12-1860
0.00462205,CP13-2410
0.00462205,CP14-4430
0.004622053,CP14-1042
0.004622053,L77-0035
0.00462205,CP97-1148
0.004622053,Ho90-0002
0.0046220515,CP14-1390
0.004622053,HoLHo15-9640
0.004622053,CP00-1491
0.0046220473,CP16-4233
0.004622053,CP03-2335
0.004622053,HoCP22-724
0.00462205,CP95-2012
0.00462205,CP06-2402
0.00462205,CP13-1742
0.00462205,CP12-2245
0.0046220473,CP13-1046
0.004622053,Ho11-9349
0.00462205,CP12-2247
0.00462205,CP11-1991
0.004622053,CP15-4313
0.004622053,CP02-2437
0.00462205,CP96-1975
0.00462205,CP18-1687
0.004622053,CP19-2038
0.004622053,CP03-1404
0.00462205,CP17-4888
0.004622053,CP96-1172
0.004622053,Ho14-9210
0.00462205,CP18-1162
0.004622053,CP97-2184
0.00462205,CP90-1366
0.0046220473,CP98-1679
0.004622053,Ho16-9041
0.0046220473,CP16-4342
0.004622053,CP16-1377
0.00462205,CP04-1600
0.004622053,CP03-2377
0.004622053,CP04-2130
0.004622053,CP17-1305
0.004622053,CP14-2213
0.00462205,CP13-1376
0.004622053,CP76-0330
0.0046220515,CP01-2200
0.00462205,CP17-1428
0.00462205,CP18-2034
0.0046220473,CP98-1890
0.00462205,CP95-1488
0.0046220473,CP91-1322
0.0046220473,CP10-2341
0.00462205,CP98-1738
0.004622053,CP15-1463
0.004622053,CP00-1948
0.004622053,CP15-1135
0.00462205,CP17-1013
0.0046220473,CP99-1225
0.004622053,CP14-1454
0.0046220473,CP15-1048
0.00462205,CP16-4178
0.00462205,CP13-2378
0.00462205,CP10-2422
0.00462205,CP14-1010
0.0046220473,CP02-1201
0.004622053,CP18-1208
0.004622053,CP02-1263
0.00462205,CPCL06-3356
0.004622053,HoCP19-0943
0.004622053,CP01-1661
0.004622053,CP16-2364
0.004622053,CP19-2046
0.00462205,CP01-2124
0.004622053,Ho98-0004
0.00462205,CP09-2006
0.004622053,CP04-1993
0.00462205,CP17-2203
0.00462205,CP92-1185
0.00462205,CP19-1491
0.00462205,CP10-1811
0.00462205,CP03-1788
0.00462205,CP09-2465
0.004622053,NA56-0026
0.0046220473,CPCL08-1434
0.004622053,CP17-4755
0.00462205,CP19-1178
0.004622053,Ho97-0012
0.00462205,CP01-1703
0.004622053,CP04-2017
0.00462205,CP02-1241
0.004622053,Ho01-0538
0.004622053,CP91-1870
0.004622053,CP88-0778
0.00462205,CP15-1803
0.00462205,CP19-1583
0.0046220515,CP14-1394
0.00462205,CP01-1557
0.00462205,CP13-2131
0.0046220473,CP09-2326
0.00462205,CP03-1561
0.004622053,L04-0428
0.00462205,CP18-2360
0.004622053,CP15-1157
0.004622053,CP02-1640
0.004622053,CP17-1602
0.0046220515,CP07-1066
0.004622053,CP03-2319
0.00462205,CP19-2417
0.00462205,CP18-2426
0.004622053,CP17-4768
0.0046220473,CP00-2171
0.0046220473,CP12-2364
0.0046220473,CP10-1279
0.004622053,CP19-1040
0.00462205,CP12-1988
0.004622053,CP10-2142
0.00462205,CP01-2007
0.004622053,CP04-1398
0.004622053,CP16-1805
0.0046220473,CP01-1849
0.0046220473,CP19-2406
0.00462205,CP18-2307
0.00462205,CP19-1552
0.00462205,CP11-1647
0.0046220515,CP09-1129
0.0046220473,CP95-1378
0.00462205,CP02-1572
0.004622053,L05-0464
0.00462205,CP01-2170
0.00462205,CP07-1325
0.004622053,CP99-1774
0.004622053,CP69-0375
0.00462205,CP00-1058
0.0046220473,CP12-1137
0.004622053,HoCP18-0848
0.004622053,CP15-2467
0.004622053,L68-0100
0.0046220473,CP09-1463
0.004622053,CP02-1512
0.004622053,Ho07-0600
0.004622053,CP65-0349
0.0046220473,CP00-2133
0.004622053,HoL15-0500
0.004622053,CP12-2172
0.004622053,CP01-2387
0.00462205,CP95-1280
0.004622053,Ho14-9236
0.0046220473,CP12-1139
0.004622053,L84-0264
0.004622053,CP17-2360
0.004622053,CP04-1403
0.00462205,CP17-2169
0.004622053,CP03-1049
0.0046220473,CP93-1759
0.004622053,L00-0252
0.00462205,CP06-2879
0.00462205,CP18-4320
0.00462205,CP09-1832
0.00462205,CP95-1216
0.0046220473,CP14-1004
0.0046220473,CP19-2310
0.00462205,CP10-1609
0.004622053,CP03-1876
0.004622053,Ho97-0001
0.004622053,CP11-2461
0.0046220473,CP97-1365
0.004622053,CP69-0347
0.004622053,CP19-4474
0.004622053,CP03-2044
0.00462205,L75-0016
0.00462205,CP15-1122
0.004622053,L79-0016
0.00462205,CP19-1654
0.00462205,CP12-1882
0.004622053,CP10-2152
0.00462205,CP09-2249
0.00462205,CP16-1777
0.00462205,CP13-1541
0.0046220473,CP11-2389
0.00462205,CP14-1734
0.004622053,HoCP96-0561
0.004622053,CP15-1387
0.00462205,CP96-1023
0.004622053,CP18-1835
0.00462205,CP19-1550
0.004622053,CP16-4926
0.00462205,CP06-2790
0.00462205,CPCL06-3339
0.00462205,CP11-1155
0.004622053,L95-0493
0.00462205,L97-0132
0.00462205,CP10-1383
0.004622053,CP04-1514
0.004622053,CP09-1267
0.00462205,CP01-2123
0.004622053,CP16-1837
0.00462205,CP93-1623
0.004622053,CP19-4193
0.00462205,CP16-4158
0.00462205,CP96-1267
0.0046220473,CP13-1004
0.00462205,CP12-1629
0.00462205,CP96-1046
0.004622053,Ho78-0026
0.0046220515,CP19-4414
0.00462205,CP18-2232
0.0046220473,CP10-1343
0.004622053,CP16-4688
0.00462205,CP06-2906
0.0046220473,CP09-1047
0.00462205,CP04-1907
0.00462205,CP00-1371
0.004622053,CP15-4395
0.00462205,CP13-1687
0.00462205,CP16-4629
0.00462205,CPCL06-3238
0.004622053,CP11-1890
0.0046220473,CP11-1862
0.00462205,CP10-2409
0.00462205,CP17-4363
0.0046220473,CP19-1502
0.0046220473,CP98-1925
0.004622053,CP97-1648
0.00462205,CP94-2052
0.00462205,CP19-2396
0.004622053,CP15-1867
0.0046220473,CP96-1925
0.004622053,L04-0419
0.0046220473,CP95-1863
0.0046220473,CPCL14-4104
0.004622053,CP17-1358
0.00462205,CP14-1200
0.00462205,L17-0426
0.00462205,CP11-1557
0.004622053,CP15-1198
0.00462205,CP07-2452
0.004622053,CP12-1627
0.00462205,CP11-2255
0.004622053,CP87-0607
0.004622053,CP00-1983
0.004622053,CP94-1019
0.004622053,CP01-1247
0.004622053,Ho86-0006
0.00462205,CP97-1583
0.004622053,HoCP00-0939
0.004622053,CP15-2114
0.004622053,CP16-1972
0.004622053,CP92-0622
0.004622053,L89-0122
0.004622053,CP14-1846
0.004622053,Ho16-0610
0.00462205,CP99-1254
0.004622053,CP03-2346
0.004622053,L75-0007
0.00462205,CP99-1383
0.0046220515,Ho14-9232
0.004622053,CP99-1123
0.004622053,HoCP02-0631
0.004622053,CP15-1878
0.00462205,CP16-4329
0.004622053,CP17-1082
0.00462205,CP03-1560
0.004622053,CP16-1466
0.00462205,CP01-2245
0.004622053,CP17-1307
0.004622053,HoCP97-0615
0.00462205,HoCP22-754
0.004622053,CP98-1595
0.00462205,CP14-4522
0.004622053,L14-0270
0.004622053,CP19-1951
0.00462205,CP18-2366
0.0046220473,CP99-1227
0.00462205,CP07-2210
0.004622053,CP03-2365
0.00462205,CP19-2205
0.00462205,CP19-1423
0.0046220487,CP09-1842
0.00462205,CP10-1497
0.004622053,HoCP96-0527
0.004622053,CP11-2344
0.004622053,CP15-2251
0.00462205,CP17-1971
0.004622053,CP17-1721
0.00462205,CP16-2290
0.00462205,CP16-4036
0.0046220473,CP05-1672
0.004622053,CP01-1292
0.0046220473,CP11-1096
0.004622053,CP02-1331
0.00462205,CP95-1881
0.00462205,CP12-2307
0.004622053,L98-0199
0.0046220473,CP12-2170
0.004622053,CP16-1743
0.00462205,CP93-1024
0.00462205,CP19-4344
0.004622053,CP16-2150
0.00462205,CP17-1422
0.004622053,CP09-1570
0.00462205,CP18-1722
0.0046220473,CP09-1965
0.004622053,CP17-1895
0.00462205,CP10-1202
0.00462205,CP00-1827
0.004622053,HoCP93-0703
0.004622053,Ho11-0521
0.004622053,CP02-1770
0.00462205,CP93-1485
0.00462205,CP03-2447
0.004622053,CP01-1248
0.004622053,CP09-1571
0.0046220473,CP19-1168
0.004622053,CP17-4257
0.004622053,CP16-2097
0.004622053,CP13-2394
0.004622053,Ho14-9268
0.00462205,CP12-1128
0.0046220473,CP11-2508
0.004622053,CP16-4462
0.004622053,CP11-1385
0.00462205,CP12-1720
0.0046220473,CP12-1796
0.004622053,CP15-2369
0.00462205,CP16-4030
0.004622053,CP16-2416
0.00462205,CP11-1950
0.004622053,CP14-1585
0.004622053,CP82-0543
0.00462205,CP18-4214
0.0046220473,CP96-1663
0.004622053,CP17-2462
0.00462205,CP09-2318
0.0046220473,CP94-2069
0.004622053,LCP86-0455
0.004622053,CP97-1229
0.0046220473,CP02-2127
0.00462205,CP15-2142
0.004622053,CP17-2069
0.00462205,CP94-1185
0.00462205,CP18-2359
0.0046220473,CP98-1150
0.00462205,CP15-1288
0.004622053,CP17-2224
0.004622053,CP02-1535
0.00462205,CP94-1129
0.00462205,CP16-4170
0.00462205,CP00-2156
0.00462205,CP00-1301
0.004622053,LCP86-0438
0.0046220473,CP93-1532
0.004622053,CP11-1999
0.00462205,CP99-1195
0.004622053,L88-0086
0.004622053,CP19-1526
0.004622053,L17-0398
0.004622053,Ho07-0603
0.0046220515,CP91-0550
0.004622053,L01-0313
0.00462205,CP97-1761
0.004622053,CP87-0645
0.004622053,CP02-1502
0.00462205,CP10-1688
0.004622053,CP16-1407
0.00462205,CP93-1569
0.004622053,CP16-1935
0.00462205,CP17-4036
0.004622053,Ho07-9007
0.004622053,Ho89-0879
0.0046220473,CP97-1043
0.004622053,CP00-1052
0.004622053,CP17-1904
0.00462205,CP13-1190
0.004622053,CP04-1779
0.0046220473,CP11-1922
0.00462205,CPCL06-3196
0.004622053,Ho17-9103
0.004622053,Ho88-0002
0.00462205,CP95-1401
0.004622053,CP18-2396
0.00462205,CPCL06-3447
0.004622053,CP97-2127
0.0046220473,CP97-1830
0.00462205,CP11-1908
0.00462205,CP11-1542
0.004622053,Ho82-0017
0.004622053,CP02-1029
0.0046220473,CP97-1022
0.00462205,CP18-2196
0.004622053,CP15-1586
0.00462205,CP93-1040
0.00462205,CP13-1487
0.0046220473,CP00-1656
0.00462205,CP01-1666
0.004622053,CP97-2026
0.0046220515,CP02-2079
0.004622053,CP96-1946
0.00462205,CP15-4522
0.004622053,CP67-0404
0.004622053,CP02-1219
0.00462205,CPCL02-2234
0.00462205,CP15-1336
0.004622053,CP03-1770
0.0046220473,CP10-1516
0.004622053,CP04-2093
0.00462205,CP15-2484
0.004622053,CP18-2388
0.00462205,CP95-1926
0.00462205,CP13-1786
0.00462205,CP07-1648
0.004622053,CP01-1610
0.0046220473,CP93-1472
0.00462205,CP18-1878
0.00462205,CP15-4654
0.0046220473,CP14-4515
0.00462205,CP92-1799
0.00462205,CP03-2051
0.00462205,CP99-1751
0.0046220473,CP09-1674
0.00462205,CP10-1984
0.00462205,CP07-2216
0.00462205,CP99-1694
0.00462205,CP03-2161
0.00462205,CP11-1019
0.004622053,Ho00-0012
0.00462205,CP07-1200
0.004622053,CP11-2445
0.00462205,CP01-1665
0.004622053,Ho10-9210
0.00462205,CP01-1068
0.00462205,CP16-4327
0.0046220473,CP19-1731
0.004622053,CP02-1635
0.00462205,CP11-1779
0.0046220473,CP96-1490
0.0046220473,CP09-1757
0.00462205,CP18-1881
0.0046220473,CP95-1901
0.00462205,CP96-1273
0.004622053,CP12-2442
0.004622053,CP01-1611
0.004622053,LCP86-0423
0.00462205,CP57-0526
0.00462205,CP97-1136
0.00462205,CP93-1218
0.004622053,CP01-2692
0.004622053,CP16-1748
0.004622053,CP15-1971
0.00462205,CP13-1693
0.0046220473,CP99-1372
0.00462205,CP17-4194
0.004622053,CP05-1548
0.00462205,CP10-1528
0.00462205,CP92-1233
0.004622053,CP14-1414
0.004622053,CP97-1641
0.004622053,CP17-1559
0.004622053,CP02-1440
0.00462205,CP01-2144
0.004622053,HoCP98-0733
0.0046220473,CP10-1837
0.00462205,CP19-1722
0.004622053,CP16-2338
0.004622053,Ho94-0011
0.00462205,CP93-1038
0.00462205,CP15-1321
0.00462205,CP19-2288
0.0046220473,CP17-4378
0.00462205,CP06-2801
0.004622053,CP19-1019
0.004622053,CP04-1830
0.004622053,CP18-1104
0.0046220473,CP00-2098
0.00462205,CP07-2124
0.00462205,CP07-2566
0.0046220487,CP12-1522
0.00462205,CP01-1522
0.0046220473,CP99-1487
0.00462205,CP12-1717
0.00462205,CP11-1217
0.00462205,CP01-1324
0.00462205,CP16-4847
0.00462205,CP95-1162
0.00462205,CP12-1426
0.004622053,CP62-0284
0.00462205,L15-0341
0.004622053,CP02-1581
0.0046220473,CP07-2586
0.00462205,CP01-1638
0.00462205,CP13-2152
0.0046220473,CP10-1151
0.00462205,CP03-2229
0.00462205,CP19-1259
0.004622053,L95-0468
0.004622053,CP15-1984
0.00462205,CP15-4187
0.004622053,CP14-1880
0.0046220473,CP10-1449
0.00462205,CP16-2355
0.00462205,CP15-1219
0.004622053,CP01-2401
0.00462205,CP13-2363
0.00462205,CP93-1317
0.004622053,CP19-1524
0.004622053,CP07-1550
0.004622053,CP04-1055
0.004622053,CP18-4023
0.00462205,CP16-4621
0.004622053,L07-0064
0.004622053,CP19-1521
0.00462205,CP99-1285
0.00462205,CP14-2396
0.0046220473,CP97-1360
0.00462205,CPCL01-6310
0.004622053,CP10-2135
0.0046220515,CP09-1610
0.004622053,HoCP04-0843
0.0046220473,CP92-1076
0.004622053,Ho20-9015
0.00462205,HoCP12-0675
0.00462205,CP03-2002
0.00462205,CP13-2302
0.00462205,CP06-3051
0.00462205,Ho01-0564
0.00462205,CP96-1544
0.004622053,CP01-2301
0.0046220473,CP91-1312
0.0046220473,CP09-1679
0.004622053,CP19-2009
0.0046220473,CP06-2030
0.00462205,CP03-1398
0.004622053,Ho15-0977
0.00462205,Ho76-0215
0.00462205,CP18-1398
0.004622053,CP00-1707
0.004622053,LCP87-0472
0.004622053,CP03-1427
0.004622053,Ho08-9504
0.004622053,L95-0456
0.0046220473,CP94-1388
0.004622053,CP09-2346
0.004622053,CP19-1863
0.004622053,CP15-1865
0.004622053,LCP81-0026
0.0046220473,CP16-1620
0.00462205,L18-0449
0.004622053,CP15-2445
0.00462205,CPCL05-1024
0.004622053,CP04-1621
0.0046220473,CP94-1842
0.004622053,CP15-1981
0.00462205,CP12-2045
0.004622053,CP00-1782
0.004622053,CP00-1823
0.00462205,CP18-4306
0.004622053,CP94-2138
0.00462205,CP18-4291
0.0046220473,CP10-2366
0.00462205,CPCL06-3375
0.004622053,CP92-1371
0.0046220487,CP09-1603
0.0046220473,CP12-1753
0.004622053,CP03-1729
0.004622053,CP16-1002
0.004622053,CP18-4279
0.00462205,CP96-1625
0.0046220473,CPCL05-1269
0.00462205,CP03-1012
0.00462205,CP16-1768
0.004622053,CP19-1247
0.004622053,CP91-1404
0.00462205,CP91-0539
0.004622053,Ho12-9013
0.004622053,CP12-1470
0.004622053,CP15-4165
0.0046220473,CP12-2189
0.004622053,CP04-1477
0.004622053,CP01-2204
0.0046220473,CP12-1167
0.00462205,CP98-1984
0.0046220473,CP94-2008
0.004622053,CP06-2065
0.004622053,CP17-1136
0.00462205,CPCL06-3260
0.00462205,CP13-2419
0.00462205,CP10-1219
0.004622053,CP16-4305
0.00462205,CP94-1113
0.0046220487,CP10-1769
0.004622053,CP18-4230
0.00462205,CP15-2139
0.00462205,CP92-1334
0.004622053,L93-0381
0.004622053,CP17-1600
0.004622053,CP14-1615
0.004622053,CP04-1365
0.00462205,CP14-1832
0.004622053,CP02-1129
0.0046220473,CP10-1394
0.004622053,Ho14-9261
0.00462205,CP10-2213
0.00462205,CP98-1166
0.004622053,CP06-2868
0.004622053,CP02-1016
0.00462205,CP17-2291
0.004622053,HoL05-0954
0.004622053,CP14-1424
0.0046220473,CP12-1051
0.00462205,CP96-1127
0.004622053,HoL09-0843
0.004622053,Ho13-9117
0.0046220473,CP92-1710
0.00462205,CP92-1483
0.0046220473,CP08-2407
0.0046220473,CP18-4192
0.0046220473,CP98-1735
0.004622053,CP00-1719
0.004622053,CP01-2198
0.0046220473,CP06-2890
0.00462205,CP17-1541
0.0046220473,CP05-1694
0.00462205,CP18-1375
0.004622053,Ho82-0022
0.0046220473,Ho05-9057
0.004622053,CP04-1303
0.004622053,CP15-2538
0.00462205,CP95-1266
0.004622053,HoCP01-0532
0.0046220473,CP11-1710
0.004622053,L94-0422
0.00462205,CP17-2353
0.00462205,CP15-4414
0.0046220473,CP00-1958
0.004622053,CP11-2147
0.004622053,CP96-1631
0.004622053,CP00-1530
0.004622053,CP13-1703
0.00462205,CP19-1672
0.004622053,CP10-2150
0.00462205,CP10-2022
0.004622053,CP98-1910
0.00462205,CP10-1215
0.004622053,Ho76-0138
0.004622053,CP15-1150
0.004622053,L83-0183
0.0046220473,CP91-1311
0.004622053,CP17-1338
0.004622053,CP04-1489
0.00462205,CP12-1601
0.004622053,Ho15-9306
0.004622053,CP09-1275
0.0046220473,CP98-1752
0.004622053,Ho14-9238
0.00462205,CP17-2217
0.004622053,CP15-1874
0.00462205,CP02-2591
0.004622053,L69-0039
0.0046220515,CP18-4648
0.0046220473,CP94-1609
0.00462205,CP09-1632
0.00462205,CP12-1953
0.00462205,CPCL06-3226
0.004622053,CP01-1266
0.004622053,CP03-1849
0.00462205,CP07-2284
0.0046220473,CP10-1004
0.004622053,CP04-1582
0.004622053,US96-0002
0.004622053,Ho18-9217
0.00462205,CP07-1806
0.004622053,L93-0387
0.004622053,CP11-2144
0.00462205,L20-0033
0.00462205,CP90-1393
0.00462205,CP98-1960
0.004622053,CP15-1908
0.004622053,CP03-2435
0.004622053,CP12-1577
0.00462205,CP16-4587
0.0046220473,CP14-4216
0.004622053,CP16-4876
0.00462205,CP19-1943
0.00462205,CP11-1325
0.004622053,CP15-2519
0.004622053,CP92-0665
0.00462205,CP05-1571
0.00462205,CP95-1864
0.0046220473,CP94-1877
0.004622053,CP13-1861
0.004622053,CP12-1980
0.004622053,CP01-2522
0.00462205,CP99-1100
0.004622053,CP16-4358
0.00462205,CPCL06-3513
0.004622053,CP97-2215
0.004622053,Ho06-0564
0.004622053,HoCP98-0769
0.004622053,CP19-2178
0.004622053,CP17-1784
0.00462205,CP14-2439
0.004622053,CP18-1583
0.00462205,CP00-1009
0.00462205,CP09-1521
0.00462205,CP04-1020
0.00462205,CP92-1780
0.004622053,PT41-0223
0.0046220515,CP19-1387
0.0046220473,CP93-1677
0.00462205,Ho10-0920
0.004622053,CP18-1214
0.004622053,CP18-4872
0.0046220473,CP95-1834
0.004622053,CP97-1923
0.004622053,CP17-1411
0.0046220473,CP98-1877
0.00462205,Ho08-9017
0.004622053,Ho17-0756
0.0046220473,CP10-2285
0.004622053,CP91-0543
0.0046220473,CP09-1327
0.004622053,CP15-2023
0.004622053,CP92-1647
0.004622053,CP15-1225
0.004622053,CP14-1711
0.004622053,CP14-1629
0.00462205,CP06-2130
0.004622053,CP14-1456
0.004622053,CP70-1547
0.00462205,CP15-1318
0.00462205,CP10-1505
0.004622053,Ho07-0620
0.004622053,CP98-1545
0.004622053,CP00-1638
0.004622053,CP11-1045
0.004622053,CP15-2290
0.0046220515,CP04-1332
0.004622053,CP96-1559
0.00462205,CP17-1012
0.00462205,CP18-1944
0.00462205,CP16-2064
0.004622053,CP96-1087
0.00462205,CP14-4340
0.004622053,CP13-1645
0.00462205,CP02-1256
0.0046220515,CP91-0519
0.004622053,CP14-1260
0.00462205,CP09-1973
0.00462205,CP17-2403
0.0046220515,CP14-1110
0.00462205,CP07-1245
0.00462205,CP13-1539
0.0046220473,CP93-1473
0.004622053,L56-0025
0.0046220473,CP93-1728
0.00462205,CP98-2040
0.00462205,CP00-1878
0.004622053,CP16-1369
0.00462205,CP11-1833
0.00462205,CP00-2140
0.00462205,CP10-1495
0.0046220473,CPCL05-1040
0.004622053,HoCP95-0935
0.004622053,CP13-1670
0.0046220487,CP06-2812
0.00462205,CP02-2276
0.00462205,CP94-2130
0.00462205,CP12-2042
0.0046220473,CP18-4057
0.0046220473,CP95-1413
0.004622053,CP13-1314
0.0046220473,CP15-4448
0.0046220473,CP93-1145
0.00462205,CP14-2242
0.00462205,CP12-1367
0.004622053,CP00-1578
0.00462205,CP10-2305
0.00462205,CPCL15-4009
0.004622053,CP14-4267
0.00462205,CP09-2243
0.004622053,CP13-4138
0.0046220473,CP19-4230
0.004622053,Ho74-0090
0.0046220487,CP09-2137
0.00462205,CP01-1111
0.004622053,CP02-1001
0.004622053,CP02-2021
0.0046220473,CP10-1324
0.004622053,CP86-0936
0.004622053,CP92-1547
0.00462205,Ho12-9029
0.00462205,CP15-1095
0.0046220515,HoCP98-0714
0.0046220473,CPCL05-1047
0.00462205,CP94-1174
0.0046220473,CP07-1917
0.004622053,CP99-1132
0.0046220473,CP10-1534
0.0046220473,CP94-1362
0.004622053,CP97-2175
0.0046220473,CPCL14-4032
0.00462205,CP11-1850
0.004622053,CP15-1927
0.004622053,HoCP04-0809
0.00462205,CPCL06-3398
0.00462205,CP19-1979
0.004622053,CP04-1959
0.004622053,L96-0042
0.0046220473,CP95-1642
0.004622053,CP04-1672
0.00462205,CP14-2330
0.004622053,CP18-2277
0.0046220473,CP98-2034
0.004622053,CP12-2423
0.004622053,Ho94-0846
0.00462205,CP07-2208
0.004622053,CP04-1431
0.004622053,CP97-2023
0.0046220473,CP95-1729
0.004622053,CP99-1873
0.0046220515,CP02-1307
0.004622053,L04-0422
0.00462205,CP97-1462
0.00462205,CP99-1023
0.004622053,CP17-4282
0.00462205,CP91-1023
0.004622053,CP82-0506
0.004622053,CP07-2484
0.00462205,CP10-2432
0.004622053,CP19-2139
0.004622053,CP17-4309
0.004622053,CP00-1025
0.00462205,UD50
0.004622053,CP95-1534
0.00462205,CP97-1446
0.004622053,CP17-1382
0.004622053,CP01-1249
0.004622053,CP15-2116
0.004622053,CP15-1496
0.00462205,CP12-1678
0.00462205,CP16-1625
0.004622053,HoCP18-0801
0.004622053,CP17-1915
0.004622053,CP92-1402
0.004622053,LCP85-0374
0.00462205,CP12-1893
0.004622053,CP19-1113
0.004622053,CP19-4818
0.00462205,CP17-1699
0.004622053,CP01-1919
0.00462205,CP97-1867
0.00462205,CP11-1677
0.0046220473,CPCL14-4017
0.0046220473,CP96-1488
0.00462205,CP94-1240
0.00462205,CP02-1170
0.00462205,CP16-1779
0.004622053,HoCP18-0816
0.004622053,CP98-1587
0.004622053,CP17-4289
0.00462205,HoCP97-0693
0.004622053,L09-0120
0.00462205,CP94-1248
0.004622053,CP16-4678
0.00462205,CP13-1419
0.00462205,CP16-4911
0.00462205,CP19-1124
0.00462205,CP15-4826
0.004622053,CP02-2529
0.004622053,HoCP97-0622
0.004622053,CP15-2371
0.004622053,CP97-2117
0.0046220473,CP10-1153
0.004622053,CP99-1787
0.00462205,CP11-2128
0.004622053,CP95-1520
0.00462205,CP07-1746
0.00462205,CP10-1225
0.004622053,CP17-1796
0.0046220473,CP93-1684
0.004622053,L02-0342
0.004622053,CP14-1927
0.004622053,CPCL01-6130
0.0046220515,CP15-1504
0.0046220473,CP92-1100
0.0046220473,Co206
0.004622053,CP17-1949
0.00462205,CP13-2406
0.0046220473,Ho94-0113
0.0046220473,CP97-1353
0.004622053,CP18-1014
0.00462205,CP16-2079
0.004622053,CP06-2064
0.00462205,CP10-1130
0.00462205,CP10-1256
0.0046220473,CPCL02-0568
0.0046220473,CP16-4202
0.00462205,CP14-2250
0.00462205,CP09-1753
0.004622053,CP02-2400
0.004622053,CP19-1668
0.004622053,L04-0405
0.00462205,CP11-2011
0.004622053,CP04-1662
0.00462205,CP03-1639
0.00462205,CP01-1044
0.00462205,CP19-1250
0.00462205,CP92-1802
0.004622053,CP14-2278
0.00462205,CP97-1686
0.0046220473,CP13-1012
0.004622053,Ho09-0856
0.00462205,CP17-1671
0.004622053,CP13-1386
0.004622053,Ho06-0546
