pagerank,vertex
1.9754041e-05,CP95-1732
2.0848209e-05,CP89-0821
2.035696e-05,CP94-1222
1.9996094e-05,CP95-1598
1.9864963e-05,CP02-1174
1.9818373e-05,CP93-1292
1.9687495e-05,CP97-1465
1.9760648e-05,CP99-2017
2.0207794e-05,CP17-2312
2.0696594e-05,CP09-1915
1.9815145e-05,HoCP16-0685
2.0192998e-05,CP06-2013
1.9680068e-05,CP17-4237
1.9954286e-05,CPCL01-6083
2.2248554e-05,HoCP99-0867
1.9983507e-05,CP01-1549
2.0089637e-05,CP14-1942
1.9771169e-05,CP15-1909
2.0811733e-05,L05-0440
1.9759711e-05,CP12-1146
2.011461e-05,CP16-4320
1.969534e-05,CP13-2358
1.9769013e-05,CPCL06-3272
2.1686188e-05,CP94-1892
2.0157546e-05,CP12-2308
2.1705e-05,CP98-1707
2.0720481e-05,CP93-1646
2.3897426e-05,CP15-1208
1.988721e-05,CP12-1940
2.4956516e-05,CP11-1380
1.987722e-05,CP03-1431
2.795101e-05,CP98-1165
1.9813046e-05,CP04-2134
1.974665e-05,CP02-1157
2.0139325e-05,HoCP03-0747
1.9612695e-05,CP04-1526
2.0017065e-05,CP03-1391
1.9943704e-05,CP13-2024
2.1495383e-05,CP11-1042
2.1815324e-05,CP98-3014
1.978479e-05,CP14-1023
2.0117981e-05,LCP86-0424
2.0501167e-05,CP09-1209
2.0021133e-05,CP94-1131
1.9728172e-05,CP98-1377
1.9653182e-05,CP14-2298
2.0067866e-05,CP15-1768
2.017144e-05,CP19-1934
1.9873054e-05,CP18-1610
4.1904394e-05,Ho89-0007
1.9861754e-05,CP09-2087
1.9704972e-05,HoCP96-0539
1.9673336e-05,CP19-1251
3.347526e-05,CP90-1563
1.965835e-05,CP02-1003
1.9663856e-05,CP07-2041
2.0613428e-05,CPCL08-2453
1.9816503e-05,CP13-4126
2.0263558e-05,CP06-2695
2.0208008e-05,CPCL06-3241
2.489076e-05,L92-0356
2.484227e-05,CP15-1617
1.9663445e-05,CP03-1127
1.9663581e-05,CP16-4372
2.0097465e-05,CP11-1934
2.0148844e-05,CP15-2095
1.9725634e-05,CP04-1209
2.0372967e-05,CP91-1329
1.9612695e-05,CP00-1295
1.9674375e-05,CP95-1370
2.0354038e-05,CP99-1222
1.9629608e-05,CP04-2105
1.9817386e-05,CP98-1537
1.9740804e-05,CP10-1213
1.9886238e-05,CP10-1775
2.032346e-05,HoCP94-0812
2.0080552e-05,CP91-1028
1.9908108e-05,CP15-1573
2.8139044e-05,CP69-0323
2.0051417e-05,CP17-2429
2.1312573e-05,HoCP13-0740
1.9916151e-05,CP98-1651
2.6103595e-05,CP87-0658
1.9949539e-05,CP08-1534
1.9683495e-05,CP17-1586
2.094316e-05,CP14-1534
1.9617124e-05,CP15-2223
2.0402076e-05,CP93-1376
1.9777723e-05,CP06-2085
1.9835248e-05,CP13-2383
2.0250076e-05,CP92-1457
1.9883186e-05,L15-0327
2.026292e-05,CP10-1691
1.9810223e-05,CP17-2094
1.9773872e-05,CP02-1113
1.979082e-05,CP09-1870
1.974353e-05,CP92-1570
1.9640953e-05,CP11-1603
2.145642e-05,CP11-1593
1.9657664e-05,CP01-1569
2.0024067e-05,CP06-2934
1.9958567e-05,CP15-2403
2.794289e-05,CPCL01-6187
2.001321e-05,CP16-2322
2.0318888e-05,CP94-1089
2.1702357e-05,Ho76-0217
1.975144e-05,CP97-1064
1.9818986e-05,CP16-4061
7.3662755e-05,Ho97-0008
2.1635738e-05,Ho72-0213
1.9767736e-05,CP99-1769
2.0577281e-05,HoH15-0924
1.9926309e-05,CP95-2037
1.9672858e-05,CP18-1043
2.0490255e-05,CPCL02-1809
1.9797679e-05,CP19-1135
1.9877907e-05,HoCP90-0956
1.9922933e-05,CP19-1355
1.9735231e-05,CP19-1513
2.082625e-05,CP93-1504
2.0224352e-05,CP95-1514
1.9840802e-05,CP19-4149
1.9775334e-05,CP99-1439
2.0081678e-05,CP14-1947
1.9918007e-05,CP96-1158
1.9653182e-05,CP16-1506
1.9770803e-05,CP97-1616
3.2589618e-05,Ho04-9086
1.9648225e-05,CP00-2103
1.9887828e-05,CP19-1573
2.2372225e-05,CPCL02-0355
1.9804947e-05,CP17-4210
2.1042346e-05,CP95-1966
2.0073569e-05,CP06-2922
1.9693118e-05,CP09-1806
1.9903364e-05,CP94-1353
2.0035886e-05,CP16-2043
2.0984868e-05,L89-0120
1.9713103e-05,CP18-1913
1.9647134e-05,CP14-2272
2.3855495e-05,CP95-1924
1.9718067e-05,L98-0204
1.9907808e-05,CP03-1128
1.9705025e-05,CP18-2284
1.9966088e-05,CP19-2237
2.575207e-05,CP00-2037
2.0499629e-05,CP92-1305
2.0064757e-05,CP02-2048
2.020874e-05,CP96-1511
2.2934952e-05,CP11-1421
2.4296192e-05,HoCP13-0734
2.011461e-05,CP16-1600
1.9877485e-05,CP18-4012
2.0116282e-05,CP19-2014
1.9905834e-05,CP12-1818
2.722925e-05,CP03-1735
2.3798804e-05,CP11-1526
1.9653304e-05,CPCL02-0843
1.9687788e-05,CP15-2508
2.6578848e-05,Ho05-0941
1.9951605e-05,HoCP14-0887
1.981303e-05,CP14-1617
1.9687788e-05,CP17-1049
2.028907e-05,CP07-1126
1.9788155e-05,CP98-1607
2.1404107e-05,L96-0057
3.6334466e-05,CP97-2060
3.4423258e-05,Ho19-9334
1.9687015e-05,CP17-1164
1.9980813e-05,CP99-1913
2.104588e-05,CP87-0625
1.9659525e-05,CP02-2414
2.1029693e-05,CP93-1550
1.982488e-05,LCP87-0496
1.9790603e-05,CP96-1369
1.9958434e-05,CP97-2218
2.0075408e-05,CP94-1003
1.969936e-05,CP95-1458
1.9795027e-05,CP18-2468
1.9973862e-05,CP17-1119
2.0742762e-05,CP11-2437
1.9682288e-05,CP14-4326
2.179685e-05,CP07-2479
2.0357838e-05,CP07-1336
2.3093327e-05,CP48-0096
1.9691925e-05,CP11-2269
2.2054519e-05,L63-0216
1.9903211e-05,CP04-1468
1.9998559e-05,CP13-1577
1.9964858e-05,CP01-1056
2.1240172e-05,CP11-1625
1.9692403e-05,CP04-1154
1.9636553e-05,CP15-2529
1.9922307e-05,CP04-1364
1.9736566e-05,CP98-1282
2.059246e-05,CP06-2577
1.9629082e-05,CP18-1048
2.006831e-05,CP15-1798
1.9982745e-05,CP12-1976
2.0077554e-05,CP06-2314
2.0182371e-05,LCP86-0470
2.0019866e-05,CPCL02-7440
1.975144e-05,CP96-1691
5.0543524e-05,Ba11569
2.0032703e-05,CP11-2256
1.98144e-05,CP16-2234
1.9708124e-05,CP02-2528
1.968752e-05,CP12-1760
1.988599e-05,CP16-1073
1.9721881e-05,CP03-1324
2.1225078e-05,CP12-2105
1.9832954e-05,CP13-2377
2.113459e-05,CP11-1875
1.9670168e-05,CP93-1697
2.164546e-05,LCP83-0182
2.0184512e-05,CP98-1969
2.5989144e-05,HoCP00-0904
3.7072285e-05,Ho10-9216
2.04907e-05,CP15-1454
1.9658897e-05,CP04-1648
1.9715635e-05,CP03-1616
2.0522497e-05,Ho15-0966
1.997693e-05,CP18-4785
1.9740828e-05,CP12-1407
1.96574e-05,CP98-1517
2.015133e-05,Ho12-9030
2.1416654e-05,Ho12-9409
1.982731e-05,CP13-1666
2.0039215e-05,CP06-2641
2.276391e-05,LCP86-0418
2.0520374e-05,CP00-1949
1.9916453e-05,CP15-1758
2.4438468e-05,Ho91-0579
1.980467e-05,CP14-1443
1.9839345e-05,CP12-2366
1.963029e-05,CP16-2391
2.0499725e-05,HoCP20-0525
1.9814033e-05,CP11-1634
2.0020178e-05,CP09-1888
1.9887828e-05,CP19-1576
1.980675e-05,CP04-1135
1.9730003e-05,CP18-4653
2.7333159e-05,Ho20-9038
1.9693045e-05,CP07-2449
2.0200798e-05,CPCL06-3285
2.017506e-05,Ho06-0549
1.9671876e-05,CP17-4805
1.9903364e-05,CP94-1348
1.9658897e-05,CP06-2133
4.1198473e-05,Ho03-0116
4.1862502e-05,L17-0405
1.9784035e-05,CP10-1254
2.0076377e-05,HoCP07-0600
2.1815324e-05,CP98-1811
2.0401165e-05,CP14-1961
2.0570325e-05,L98-0170
1.9788155e-05,CP98-1612
1.970835e-05,CP09-1294
1.9833764e-05,CP15-4443
1.9745648e-05,CP00-1872
1.9958818e-05,L62-0162
1.964112e-05,CP98-1263
1.9936302e-05,CP00-1679
2.1713542e-05,CP91-1653
2.0512409e-05,L00-0255
2.0220241e-05,CP94-1551
2.4386864e-05,Ho15-9305
1.970326e-05,CP19-4501
1.980151e-05,CP04-1735
2.0055004e-05,CP96-1189
1.9909095e-05,CP13-1252
1.977287e-05,CP97-1877
1.9920402e-05,CP12-1409
1.9674113e-05,CP19-1281
1.97259e-05,CP00-1478
2.1149865e-05,CP09-1099
1.9886238e-05,CP12-1306
2.0089245e-05,CP97-2070
2.4264042e-05,Ho20-9004
2.2939046e-05,CP12-2453
2.2021122e-05,CP07-2417
2.0008187e-05,CP16-1669
2.1230293e-05,CP13-1922
2.0657002e-05,CP02-1728
2.0046815e-05,CP11-1549
3.5707544e-05,Ho19-9301
2.0262976e-05,CP94-1929
4.0501713e-05,Ho95-0985
1.9835703e-05,CPCL06-3380
2.0569501e-05,CP01-2070
1.9736566e-05,CP98-1277
1.9707584e-05,CP16-4925
2.0008325e-05,CP03-1866
2.1983617e-05,CP08-1561
1.970543e-05,CP16-2178
3.7027225e-05,LCP86-0421
1.9682695e-05,CP98-1045
2.0089245e-05,CP96-1627
2.1563359e-05,HoCP95-0978
2.0348425e-05,Ho15-0958
1.9873054e-05,CP18-1605
2.01973e-05,CP19-2138
2.0200798e-05,CPCL06-3295
1.9808052e-05,CP13-1029
2.661256e-05,Ho15-9314
2.123085e-05,CP94-1157
1.9855683e-05,CP13-1682
1.9745281e-05,CP17-2085
2.0305408e-05,CP92-1412
1.9854724e-05,CP06-2802
1.9717827e-05,CP03-1413
2.0425512e-05,CP06-3062
1.9767736e-05,CP97-1580
1.9965397e-05,CP98-1981
2.6817332e-05,Ho12-0633
2.0132205e-05,CP18-2338
1.9750214e-05,CP09-1244
1.9648638e-05,CP14-4441
2.0825126e-05,CP12-2113
1.9674955e-05,CP01-1986
1.9698431e-05,CP16-1918
1.9758667e-05,CP15-4753
1.9649595e-05,CP13-1104
2.3569755e-05,LCP85-0346
1.999826e-05,CP83-0603
2.0150324e-05,CP15-4527
1.9779545e-05,HoCP98-0773
1.9792067e-05,CP09-2368
1.9875259e-05,CP17-1783
1.9648225e-05,CP00-1540
1.9725694e-05,CP17-1109
1.9968278e-05,CPCL06-3331
2.1752643e-05,CP11-1892
2.0080552e-05,CP91-1046
2.0053718e-05,Ho10-9243
2.0458112e-05,CP09-1050
2.043059e-05,LCP85-0299
2.5156194e-05,CP94-2116
1.9873054e-05,CP19-1955
1.9953497e-05,CP11-1429
2.1351552e-05,CP03-1752
2.052335e-05,HoCP11-0533
3.069925e-05,CP05-1699
1.9840903e-05,CP09-2154
2.0019592e-05,CP95-1746
1.9822734e-05,CP12-2345
2.072171e-05,CP06-2597
1.9736854e-05,CP19-4316
2.0086243e-05,CP01-2279
1.96768e-05,CP13-1300
2.0583242e-05,HoCP18-0833
1.9809167e-05,CP02-2402
2.0497568e-05,CP14-1873
1.9804336e-05,CP94-2076
2.0253976e-05,CP99-1484
2.0025283e-05,CP04-1312
2.204265e-05,CP11-1412
1.9760648e-05,CP01-1869
2.0259362e-05,CP14-1904
1.9725956e-05,CP19-1543
1.9852781e-05,CP16-2081
2.4614801e-05,HoCP05-0956
1.9978177e-05,CP14-1856
2.0173764e-05,CP13-1789
1.9689567e-05,CP10-1704
1.9644815e-05,CP14-1987
1.9814588e-05,CP16-4475
2.1469943e-05,CP61-0025
1.9997093e-05,CP19-4887
2.429038e-05,HoCP01-0501
2.0142146e-05,CP96-1165
2.0098923e-05,CP13-1155
2.0297797e-05,CP07-2254
1.9647243e-05,CP03-1925
1.9711812e-05,CP02-2355
2.2470733e-05,L92-0334
1.9687788e-05,CP16-2288
1.9709496e-05,CP01-2125
2.0896236e-05,CP17-1106
1.9695457e-05,CP95-1136
2.053557e-05,CP10-1015
2.1366764e-05,CP05-1433
1.9663445e-05,CP03-2013
1.9747744e-05,CP02-2425
1.968288e-05,CP18-1620
2.0244363e-05,CP10-1608
1.997164e-05,CP10-1465
1.972005e-05,CP03-1657
2.3046841e-05,CP97-1918
2.0064757e-05,CP02-2035
1.9879144e-05,CP12-1783
2.0087258e-05,CP97-1746
1.9650619e-05,CPCL14-4028
4.136253e-05,Ho81-0006
1.9885298e-05,CP13-1043
2.027304e-05,CP10-1479
1.9879384e-05,CP13-1725
2.1253005e-05,CP94-1538
1.9684116e-05,CP17-1502
1.9752322e-05,CP02-2156
1.974244e-05,CP04-1221
1.9948522e-05,CP97-1163
1.9923933e-05,CP14-2517
2.221785e-05,CP09-2203
2.1776135e-05,CP10-2433
2.0228521e-05,CP05-1421
1.9768551e-05,CP97-1100
2.0823863e-05,CP17-2118
1.9737206e-05,CP07-1301
2.0039215e-05,CP06-2629
1.9870235e-05,CP04-1118
2.0898144e-05,CP18-2036
2.084278e-05,CP03-1677
1.9707812e-05,CP14-4497
1.9834086e-05,CP03-1539
2.9770283e-05,US66-3-2
2.0067157e-05,CP12-2400
2.0297797e-05,CP07-2257
2.0119773e-05,Ho10-0902
1.9744128e-05,CP92-1086
2.0075262e-05,CP10-1503
1.9908994e-05,CP92-1521
1.9653226e-05,CP16-1479
1.9768551e-05,CP97-1126
2.0637313e-05,L99-0229
2.0454474e-05,CP12-1181
2.0255293e-05,HoCP10-0909
2.2402965e-05,CP13-2459
1.9818342e-05,CP17-1806
1.9727953e-05,CP03-2040
1.9861196e-05,CP98-1366
2.1007625e-05,CP94-1938
2.2706578e-05,CP94-1896
2.0201242e-05,CP99-1126
2.015133e-05,Ho12-9026
2.0477928e-05,CP93-1033
2.098135e-05,CP83-0655
1.9647134e-05,CP02-2289
2.1127822e-05,CP19-1258
2.5841246e-05,CP02-2489
1.9675505e-05,CP09-1564
1.9920424e-05,CP92-1682
1.9709601e-05,CP02-1388
2.0184512e-05,CP11-1689
2.0010428e-05,CP94-1942
1.9675505e-05,CP09-1563
2.12477e-05,CP12-1004
2.1603691e-05,CP02-2524
2.3330958e-05,Ho94-0861
2.0653613e-05,CP15-4520
2.2914186e-05,CP11-2413
2.2076812e-05,CP92-1357
2.0064757e-05,CP02-2046
2.0167941e-05,CP92-1490
2.7559781e-05,CP78-1247
1.9641722e-05,CP15-2109
2.0102088e-05,L17-0392
1.978724e-05,CP14-4585
2.0452964e-05,CP97-2106
2.020395e-05,CP14-2430
1.9937994e-05,CP71-0316
2.2083483e-05,CPCL02-1708
2.196913e-05,CP66-0321
2.1603691e-05,CP02-2522
1.9964888e-05,HoCP14-0890
2.1156362e-05,HoCP05-0925
1.9903364e-05,CP94-1351
2.0051932e-05,CP93-1238
1.9782654e-05,CP94-1045
1.9852538e-05,CP97-1223
3.9770963e-05,L20-0409
2.015133e-05,Ho04-9069
1.9852821e-05,CP02-1457
2.066419e-05,CP11-1894
2.2029635e-05,CP13-1344
1.9973224e-05,CP07-1543
1.9950132e-05,CP95-1980
1.9663366e-05,CP19-1233
2.0112371e-05,CP11-1843
1.9971669e-05,CP04-1661
2.020719e-05,CP19-2334
2.0174979e-05,CP91-1301
2.0206617e-05,CP13-2434
1.982545e-05,CP00-1950
2.0393667e-05,CP10-1271
1.9736566e-05,CP98-1289
2.1454853e-05,CPCL06-3497
2.005717e-05,CP97-2028
1.986377e-05,CPCL06-3430
2.0130836e-05,HoCP06-0511
1.978015e-05,L20-0065
1.982388e-05,CP14-2369
1.9716867e-05,CP98-1573
2.480883e-05,Ho11-9307
2.0003796e-05,CPCL06-3229
2.0847661e-05,CP07-1661
2.2269314e-05,HoCP19-0945
2.007722e-05,HoCP10-0901
1.964112e-05,CP97-1274
1.965205e-05,CP01-1877
2.0097465e-05,CP11-1927
2.1900627e-05,CP85-0827
2.0815221e-05,HoCP94-0814
2.0332092e-05,CP93-1228
2.055763e-05,CP12-2139
1.964112e-05,CP98-1056
2.0328367e-05,CP11-2177
4.1803272e-05,CP95-1873
2.2034754e-05,CPCL02-6673
2.0910338e-05,CP00-2005
1.969004e-05,CP11-1068
1.9835517e-05,CP99-1697
1.9794534e-05,CP10-2107
2.3142838e-05,CP96-1836
1.9824343e-05,CP99-1454
2.0473251e-05,CP07-1488
1.962599e-05,CP10-2374
1.9642612e-05,CP01-2492
2.1720465e-05,Ho82-0041
1.9687415e-05,CP05-1560
1.9804336e-05,CP95-1096
1.9770803e-05,CP97-1612
1.9773122e-05,CP19-4860
1.9728912e-05,CP98-1513
1.978592e-05,CP17-1788
2.0426247e-05,CP06-2560
2.0637852e-05,CP99-1639
1.9886238e-05,CP12-1304
2.0467229e-05,CP19-1763
2.2380911e-05,CP97-2101
1.9973862e-05,CP17-1123
3.8081198e-05,CP96-1179
2.0018708e-05,CP17-4501
1.990607e-05,CP13-1958
2.06381e-05,CP93-1070
1.9861196e-05,CP98-1880
2.039676e-05,CP13-2241
2.127413e-05,Ho12-0602
1.99088e-05,CP97-1437
2.006803e-05,CP10-1031
2.1690617e-05,CP14-1176
1.9812838e-05,CP16-4248
2.0051228e-05,CP93-1537
1.9654657e-05,CP95-1062
1.9835703e-05,CPCL06-3383
4.1803272e-05,CP09-2408
1.9718185e-05,CP11-2105
2.0491509e-05,CP17-4873
2.5840856e-05,HoCP20-0518
2.061867e-05,CP07-1303
1.992549e-05,CP18-4819
2.1518043e-05,CP18-1642
2.0167652e-05,CP11-1518
1.9964447e-05,CP12-1290
1.9958818e-05,CP65-0310
3.865443e-05,L69-0064
1.9770803e-05,CP97-2120
1.969936e-05,CP95-1459
2.1698916e-05,CP17-2031
1.967188e-05,CP13-1611
1.9812987e-05,CP11-1756
2.0206617e-05,CP13-2433
2.000082e-05,CP15-1792
2.0278309e-05,CP02-2065
2.0659916e-05,CP05-1464
2.0335881e-05,CP19-1805
2.1403528e-05,CP15-1215
1.9943136e-05,CP01-1952
1.9622148e-05,CP15-1720
1.985911e-05,CP19-1099
2.8023052e-05,CP81-0335
2.4244153e-05,CP13-4102
1.9612695e-05,CP99-1972
1.9683697e-05,CP92-1598
1.9817386e-05,CP98-1845
2.1463802e-05,CP92-1737
2.0040303e-05,CP01-2628
1.9835517e-05,CP90-1545
2.0158282e-05,CP15-1630
1.9709601e-05,CP02-1393
2.299858e-05,CP18-1547
2.0667925e-05,CP12-2142
2.0008187e-05,CP16-1678
1.9669971e-05,CP14-4529
2.0070824e-05,CP15-1751
1.981399e-05,CP13-2113
1.966066e-05,CP14-1214
1.9814588e-05,CP16-2018
1.9822763e-05,CP02-2176
2.0365847e-05,CP02-2119
2.3424634e-05,Ho92-0005
2.6648735e-05,Ho94-0007
1.9775174e-05,CP04-1405
2.025238e-05,CP18-1876
2.8549328e-05,HoCP18-0870
1.9631474e-05,CP16-1137
1.96502e-05,CP02-1694
1.9856838e-05,CP92-1134
1.9826854e-05,CP18-1580
2.2436401e-05,CP92-1747
2.0533596e-05,HoCP05-0905
1.9829615e-05,CP10-1854
2.0195499e-05,CP16-1889
5.098301e-05,Ho19-0967
2.650234e-05,Ho82-0033
3.1302436e-05,CP19-2433
2.2587881e-05,HoCP01-0527
3.9582468e-05,M2
1.9808003e-05,CP09-2332
2.0657002e-05,CP02-1725
4.5012323e-05,Ho73-0067
2.0499745e-05,L97-0147
2.0184512e-05,CP11-1690
1.991121e-05,CP17-2244
4.4793458e-05,L01-0306
2.5733638e-05,Ho14-9230
1.9778643e-05,CP00-1133
2.0003667e-05,CP76-0302
2.0126614e-05,L18-0460
1.9764708e-05,CP02-2513
1.9820875e-05,CP16-4815
1.9819865e-05,CP11-1958
1.9744954e-05,CP95-1345
1.9808052e-05,CP13-1020
1.9658373e-05,CP12-1121
1.9705174e-05,CP95-1589
1.9869794e-05,CP98-1996
3.7919424e-05,L95-0451
1.9699957e-05,CP09-1123
2.0103718e-05,CP19-1335
2.0322983e-05,CP19-1966
2.0649615e-05,CP15-2149
1.9845576e-05,CP00-1385
2.9142495e-05,HoCP94-0843
2.8092318e-05,CP07-1403
1.978771e-05,CP09-1954
3.0699255e-05,CP99-1998
1.9818373e-05,CP93-1295
3.9925228e-05,CP56-0030
1.994796e-05,CP95-1808
1.9702642e-05,CP11-2084
2.5155756e-05,CP03-1893
2.2456612e-05,CP18-1465
1.9708792e-05,CP01-1540
1.9731991e-05,CP12-1346
1.9680068e-05,CP17-4243
2.0358628e-05,L06-0013
2.0530977e-05,CP95-1911
1.965835e-05,CP01-2325
2.0477217e-05,CP03-2093
1.9727042e-05,CP04-1342
1.9830237e-05,CP01-2464
1.9913898e-05,CP96-1082
1.9704972e-05,HoCP03-0717
1.9729927e-05,CP01-2322
2.0619042e-05,CP95-1866
1.9752546e-05,CP94-1181
2.0488338e-05,CP19-2116
2.1501583e-05,L11-0168
1.9709601e-05,CP00-1111
2.0076559e-05,CP12-2071
1.9663883e-05,CP00-2102
2.1127822e-05,CP19-1261
2.3383092e-05,HoCP93-0709
1.973511e-05,CP03-1347
1.9898425e-05,CP17-1347
1.9958503e-05,L08-0090
1.9811017e-05,CP12-2449
3.5293764e-05,Ho18-9213
2.0057314e-05,CP13-2307
2.0259362e-05,CP14-1905
1.9730252e-05,CP17-1389
2.0360738e-05,CP13-2380
1.9956527e-05,CP10-2136
1.9845633e-05,HoH14-0883
1.9964407e-05,CP10-2318
1.9655825e-05,CP17-1876
2.0642095e-05,CP93-1349
1.9612695e-05,CP00-1788
1.9808003e-05,CP09-2334
1.9885669e-05,CP10-1638
2.0809459e-05,CP86-0946
1.96574e-05,CP98-1530
2.0196445e-05,CP18-2418
2.1019974e-05,CP03-1377
1.978592e-05,CP17-1786
2.0178843e-05,CP90-0945
2.009397e-05,CP00-1456
1.9886405e-05,CP04-1729
2.312974e-05,HoCP22-715
1.991631e-05,CP93-1603
1.9792067e-05,CP10-1444
2.0594485e-05,CP16-1992
1.9913898e-05,CP99-1722
3.6839236e-05,Ho00-0007
2.0003557e-05,CP11-1659
3.6388166e-05,CP95-2043
1.980407e-05,HoCP97-0626
3.3465858e-05,CP06-2170
1.9647134e-05,CP03-1499
2.0355463e-05,CP10-2344
1.9883237e-05,CP02-1670
1.9628254e-05,CP11-1802
1.9985122e-05,CP97-1411
5.2352196e-05,POJ2364
2.0477928e-05,CP93-1025
2.0565903e-05,CP11-2057
1.9900948e-05,CP11-1027
2.3876539e-05,CP99-2000
2.0828113e-05,HoCP97-0697
1.9767986e-05,CP12-1208
2.0085403e-05,CP07-2645
2.8096749e-05,CP90-1646
2.085709e-05,CP18-1652
2.0035886e-05,CP16-2046
1.9635909e-05,CPCL06-3491
2.8313345e-05,L18-0465
1.9972842e-05,CP10-1037
2.0499629e-05,CP92-1303
1.9687142e-05,CP18-1526
2.0741922e-05,CP10-1927
1.9739055e-05,HoCP02-0627
1.9760648e-05,CP01-1868
2.2405959e-05,CP10-2268
3.6951827e-05,US56-37-5
2.9818377e-05,CP89-2372
2.0058584e-05,CP10-1677
1.9862235e-05,CP14-2023
1.9794694e-05,CP02-1165
1.967949e-05,CP07-2536
2.0296553e-05,CP02-1991
2.0202486e-05,CP12-2325
1.9736566e-05,CP98-1312
1.968706e-05,CP18-1009
2.016165e-05,L84-0269
1.98798e-05,CP15-4609
1.9687142e-05,CP19-1332
1.987148e-05,CP11-2090
3.6048266e-05,Ho92-0670
2.1686188e-05,CP16-2147
2.2960068e-05,CP13-1548
2.2457361e-05,CP97-1897
1.985911e-05,CP19-1096
1.9833764e-05,CP19-4238
2.1147498e-05,CP53-0023
2.0046815e-05,CP11-1547
2.0723162e-05,CP12-1981
1.977287e-05,CP97-1886
1.9647243e-05,CP03-1136
2.011461e-05,CP16-1604
2.1560685e-05,HoCP22-733
1.9895047e-05,CP09-1903
1.9861967e-05,CP97-1835
1.967352e-05,CP19-2097
2.5702446e-05,CP02-2266
1.9647088e-05,CP15-1278
1.985998e-05,CP01-1670
2.073522e-05,CP08-2371
1.9693118e-05,CP09-1787
1.9908994e-05,CP92-1482
1.9758487e-05,CP18-2041
2.0020798e-05,L08-0077
1.9666883e-05,CP14-1653
1.988088e-05,CP93-1669
1.970852e-05,CP12-1433
2.0317491e-05,CP11-1980
1.9659768e-05,CP10-2120
3.855419e-05,L84-0289
2.2245626e-05,L93-0363
2.4748857e-05,Ho14-9279
1.9750678e-05,L75-0056
2.2132232e-05,CP87-0622
2.6886324e-05,AFRI15-0012
1.980538e-05,CP17-1612
2.0124426e-05,CP12-1185
1.9659525e-05,CP03-2196
1.9903364e-05,CP94-1400
1.9916642e-05,CP90-1535
1.9813308e-05,CP14-1238
2.0691305e-05,CP01-2051
1.9857718e-05,CP76-0304
1.9699566e-05,CP95-1972
2.0194764e-05,CP10-2270
2.0497793e-05,CP19-4821
1.981303e-05,CP14-1614
2.0025138e-05,CP93-1375
1.9647987e-05,CP01-2593
1.982081e-05,CP11-1167
2.0003796e-05,CPCL06-3232
2.3814635e-05,Ho01-0566
1.9822455e-05,CP13-1746
1.9889078e-05,CP02-1788
2.2593402e-05,CP10-1623
1.9648638e-05,CP14-1416
1.9872943e-05,CP16-1251
2.041074e-05,CPCL06-3267
2.5782889e-05,CP86-0949
1.9724439e-05,CP18-1349
3.914038e-05,TCP00-4510
1.973136e-05,CP03-1621
2.0754098e-05,CP09-1995
2.070762e-05,CP18-4753
2.0563008e-05,CP15-4083
2.461572e-05,CP06-3067
1.9834362e-05,HoCP14-0817
1.980614e-05,CP09-1281
1.9696503e-05,CP17-4397
1.9643332e-05,CP14-1252
1.9995994e-05,CP14-1594
1.99088e-05,CP96-1529
2.0103718e-05,CP19-1337
1.9612695e-05,CP01-2290
1.9785832e-05,CP11-2406
1.9986266e-05,CP13-1624
3.01292e-05,CP07-1591
2.2862656e-05,L93-0386
2.0012174e-05,CP14-1837
1.9973277e-05,CP13-1942
2.0361149e-05,CP96-1227
1.982001e-05,CP18-1064
1.9683697e-05,CP92-1650
1.9644756e-05,CP15-4143
1.9763174e-05,CP02-1298
2.141276e-05,CP98-1684
1.99886e-05,CP15-1344
1.9753243e-05,CP98-1698
1.968695e-05,CP03-1852
1.9845576e-05,CP03-1675
1.96395e-05,CP16-2141
1.9835703e-05,CPCL06-3378
2.318753e-05,HoCP97-0613
2.4141938e-05,CPCL02-6848
2.221785e-05,CP09-2205
2.0332225e-05,CP11-1873
1.982081e-05,CP11-1166
1.9740828e-05,CP13-1203
1.9812203e-05,CP98-1753
1.979054e-05,L90-0185
1.991679e-05,CP99-1679
1.9895522e-05,CP91-1258
1.9699977e-05,CP90-1598
2.0086178e-05,CP18-1940
2.1489954e-05,L96-0068
2.030736e-05,CP14-2154
2.0008187e-05,CP16-1681
1.9764277e-05,CP10-1347
2.0597454e-05,CP10-1765
2.0138385e-05,CP91-1377
2.2089536e-05,CP98-1774
1.979211e-05,CP03-2140
2.0613428e-05,CPCL08-2275
2.2075139e-05,CP93-1675
1.9647572e-05,CP04-1445
1.986107e-05,CP92-1818
1.9858435e-05,CP99-1744
2.5206944e-05,CP98-1022
2.0749416e-05,CP06-2250
2.0237087e-05,CP10-1879
2.0605226e-05,CP19-2360
1.9908994e-05,CP92-1480
2.4054594e-05,Ho03-0078
1.976493e-05,CP09-1473
1.98205e-05,CP17-4688
2.0178091e-05,CP04-2151
2.0268768e-05,CP06-2840
2.9773917e-05,CP10-2003
2.0023654e-05,CPCL02-2959
1.9916151e-05,CP98-1645
2.0502093e-05,Ho11-0501
2.249902e-05,CP12-1739
1.9711624e-05,CP17-4154
1.9642612e-05,CP01-2454
2.5281568e-05,CPCL05-1277
2.1225078e-05,CP12-2103
1.9647041e-05,CP14-1120
2.0823863e-05,CP17-2109
